SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,ModifiedDate
50218,31410,B8E9-4FE2-8B,1,808,1,24.2945,0.0,24.2945,05/01/03 08:00
50218,31411,B8E9-4FE2-8B,1,804,1,137.694,0.0,137.694,05/01/03 08:00
50218,31412,B8E9-4FE2-8B,3,742,1,744.2727,0.0,2232.8181,05/01/03 08:00
50218,31413,B8E9-4FE2-8B,2,858,1,14.1289,0.0,28.2578,05/01/03 08:00
50218,31414,B8E9-4FE2-8B,3,786,1,647.994,0.0,1943.982,05/01/03 08:00
50218,31415,B8E9-4FE2-8B,4,783,1,1229.4589,0.0,4917.8356,05/01/03 08:00
50218,31416,B8E9-4FE2-8B,3,748,1,744.2727,0.0,2232.8181,05/01/03 08:00
50218,31417,B8E9-4FE2-8B,2,832,1,209.256,0.0,418.512,05/01/03 08:00
50218,31418,B8E9-4FE2-8B,3,809,1,33.7745,0.0,101.3235,05/01/03 08:00
50218,31419,B8E9-4FE2-8B,2,849,1,35.994,0.0,71.988,05/01/03 08:00
50218,31420,B8E9-4FE2-8B,1,784,1,1229.4589,0.0,1229.4589,05/01/03 08:00
50218,31421,B8E9-4FE2-8B,1,815,1,36.447,0.0,36.447,05/01/03 08:00
50218,31422,B8E9-4FE2-8B,2,843,1,15.0,0.0,30.0,05/01/03 08:00
50218,31423,B8E9-4FE2-8B,6,852,1,44.994,0.0,269.964,05/01/03 08:00
50218,31424,B8E9-4FE2-8B,5,860,1,14.1289,0.0,70.6445,05/01/03 08:00
50218,31425,B8E9-4FE2-8B,5,856,1,53.994,0.0,269.97,05/01/03 08:00
50218,31426,B8E9-4FE2-8B,3,855,1,53.994,0.0,161.982,05/01/03 08:00
50218,31427,B8E9-4FE2-8B,8,854,1,44.994,0.0,359.952,05/01/03 08:00
50218,31428,B8E9-4FE2-8B,3,743,1,736.1455,0.0,2208.4365,05/01/03 08:00
50218,31429,B8E9-4FE2-8B,2,814,1,209.256,0.0,418.512,05/01/03 08:00
50218,31430,B8E9-4FE2-8B,11,716,2,27.879,0.02,300.53562,05/01/03 08:00
50218,31431,B8E9-4FE2-8B,5,714,1,28.8404,0.0,144.202,05/01/03 08:00
50218,31432,B8E9-4FE2-8B,4,780,1,1242.8518,0.0,4971.4072,05/01/03 08:00
50218,31433,B8E9-4FE2-8B,14,708,2,19.5136,0.02,267.726592,05/01/03 08:00
50218,31434,B8E9-4FE2-8B,4,824,1,141.615,0.0,566.46,05/01/03 08:00
50218,31435,B8E9-4FE2-8B,4,831,1,209.256,0.0,837.024,05/01/03 08:00
50218,31436,B8E9-4FE2-8B,1,739,1,744.2727,0.0,744.2727,05/01/03 08:00
50218,31437,B8E9-4FE2-8B,2,862,1,22.794,0.0,45.588,05/01/03 08:00
50218,31438,B8E9-4FE2-8B,4,825,1,196.329,0.0,785.316,05/01/03 08:00
50218,31439,B8E9-4FE2-8B,2,850,1,35.994,0.0,71.988,05/01/03 08:00
50218,31440,B8E9-4FE2-8B,5,841,1,35.994,0.0,179.97,05/01/03 08:00
50218,31441,B8E9-4FE2-8B,2,747,1,736.1455,0.0,1472.291,05/01/03 08:00
50218,31442,B8E9-4FE2-8B,8,711,1,20.1865,0.0,161.492,05/01/03 08:00
50218,31443,B8E9-4FE2-8B,2,707,1,20.1865,0.0,40.373,05/01/03 08:00
50218,31444,B8E9-4FE2-8B,3,781,1,1242.8518,0.0,3728.5554,05/01/03 08:00
50218,31445,B8E9-4FE2-8B,2,844,1,11.994,0.0,23.988,05/01/03 08:00
50218,31446,B8E9-4FE2-8B,4,853,1,44.994,0.0,179.976,05/01/03 08:00
50218,31447,B8E9-4FE2-8B,4,859,1,14.1289,0.0,56.5156,05/01/03 08:00
50218,31448,B8E9-4FE2-8B,3,788,1,647.994,0.0,1943.982,05/01/03 08:00
50219,31449,5364-419F-A5,6,712,1,5.1865,0.0,31.119,05/01/03 08:00
50219,31450,5364-419F-A5,8,854,1,44.994,0.0,359.952,05/01/03 08:00
50219,31451,5364-419F-A5,2,715,1,28.8404,0.0,57.6808,05/01/03 08:00
50220,31452,55C2-4DF0-BD,4,762,1,469.794,0.0,1879.176,05/01/03 08:00
50220,31453,55C2-4DF0-BD,3,765,1,469.794,0.0,1409.382,05/01/03 08:00
50220,31454,55C2-4DF0-BD,3,826,1,67.539,0.0,202.617,05/01/03 08:00
50220,31455,55C2-4DF0-BD,9,761,1,469.794,0.0,4228.146,05/01/03 08:00
50220,31456,55C2-4DF0-BD,3,770,1,469.794,0.0,1409.382,05/01/03 08:00
50220,31457,55C2-4DF0-BD,4,760,1,469.794,0.0,1879.176,05/01/03 08:00
50220,31458,55C2-4DF0-BD,3,763,1,469.794,0.0,1409.382,05/01/03 08:00
50221,31459,EAD6-4841-B9,4,730,1,202.332,0.0,809.328,05/01/03 08:00
50221,31460,EAD6-4841-B9,2,792,1,1308.9375,0.0,2617.875,05/01/03 08:00
50221,31461,EAD6-4841-B9,1,763,1,469.794,0.0,469.794,05/01/03 08:00
50221,31462,EAD6-4841-B9,3,793,1,1308.9375,0.0,3926.8125,05/01/03 08:00
50221,31463,EAD6-4841-B9,1,760,1,469.794,0.0,469.794,05/01/03 08:00
50221,31464,EAD6-4841-B9,3,761,1,469.794,0.0,1409.382,05/01/03 08:00
50221,31465,EAD6-4841-B9,1,759,1,469.794,0.0,469.794,05/01/03 08:00
50221,31466,EAD6-4841-B9,2,738,1,183.9382,0.0,367.8764,05/01/03 08:00
50221,31467,EAD6-4841-B9,1,826,1,67.539,0.0,67.539,05/01/03 08:00
50221,31468,EAD6-4841-B9,1,764,1,469.794,0.0,469.794,05/01/03 08:00
50221,31469,EAD6-4841-B9,4,796,1,1308.9375,0.0,5235.75,05/01/03 08:00
50221,31470,EAD6-4841-B9,1,820,1,198.036,0.0,198.036,05/01/03 08:00
50221,31471,EAD6-4841-B9,1,819,1,149.031,0.0,149.031,05/01/03 08:00
50221,31472,EAD6-4841-B9,5,725,1,202.332,0.0,1011.66,05/01/03 08:00
50221,31473,EAD6-4841-B9,3,801,1,600.2625,0.0,1800.7875,05/01/03 08:00
50221,31474,EAD6-4841-B9,4,769,1,469.794,0.0,1879.176,05/01/03 08:00
50221,31475,EAD6-4841-B9,2,798,1,600.2625,0.0,1200.525,05/01/03 08:00
50221,31476,EAD6-4841-B9,4,768,1,469.794,0.0,1879.176,05/01/03 08:00
50221,31477,EAD6-4841-B9,2,767,1,469.794,0.0,939.588,05/01/03 08:00
50221,31478,EAD6-4841-B9,4,797,1,600.2625,0.0,2401.05,05/01/03 08:00
50221,31479,EAD6-4841-B9,2,765,1,469.794,0.0,939.588,05/01/03 08:00
50221,31480,EAD6-4841-B9,4,790,1,1466.01,0.0,5864.04,05/01/03 08:00
50221,31481,EAD6-4841-B9,1,836,1,324.4527,0.0,324.4527,05/01/03 08:00
50221,31482,EAD6-4841-B9,1,789,1,1466.01,0.0,1466.01,05/01/03 08:00
50221,31483,EAD6-4841-B9,3,770,1,469.794,0.0,1409.382,05/01/03 08:00
50221,31484,EAD6-4841-B9,3,800,1,600.2625,0.0,1800.7875,05/01/03 08:00
50221,31485,EAD6-4841-B9,4,729,1,202.332,0.0,809.328,05/01/03 08:00
50221,31486,EAD6-4841-B9,1,766,1,469.794,0.0,469.794,05/01/03 08:00
50221,31487,EAD6-4841-B9,2,799,1,600.2625,0.0,1200.525,05/01/03 08:00
50221,31488,EAD6-4841-B9,1,795,1,1308.9375,0.0,1308.9375,05/01/03 08:00
50221,31489,EAD6-4841-B9,4,822,1,324.4527,0.0,1297.8108,05/01/03 08:00
50221,31490,EAD6-4841-B9,1,835,1,324.4527,0.0,324.4527,05/01/03 08:00
50222,31491,4FDE-4C03-A9,2,860,1,14.1289,0.0,28.2578,05/01/03 08:00
50222,31492,4FDE-4C03-A9,4,793,1,1308.9375,0.0,5235.75,05/01/03 08:00
50222,31493,4FDE-4C03-A9,1,799,1,600.2625,0.0,600.2625,05/01/03 08:00
50222,31494,4FDE-4C03-A9,10,789,1,1466.01,0.0,14660.1,05/01/03 08:00
50222,31495,4FDE-4C03-A9,13,714,2,27.879,0.02,355.17846,05/01/03 08:00
50222,31496,4FDE-4C03-A9,6,762,1,469.794,0.0,2818.764,05/01/03 08:00
50222,31497,4FDE-4C03-A9,2,708,1,20.1865,0.0,40.373,05/01/03 08:00
50222,31498,4FDE-4C03-A9,3,794,1,1308.9375,0.0,3926.8125,05/01/03 08:00
50222,31499,4FDE-4C03-A9,2,833,1,324.4527,0.0,648.9054,05/01/03 08:00
50222,31500,4FDE-4C03-A9,6,836,1,324.4527,0.0,1946.7162,05/01/03 08:00
50222,31501,4FDE-4C03-A9,1,738,1,183.9382,0.0,183.9382,05/01/03 08:00
50222,31502,4FDE-4C03-A9,3,822,1,324.4527,0.0,973.3581,05/01/03 08:00
50222,31503,4FDE-4C03-A9,1,791,1,1466.01,0.0,1466.01,05/01/03 08:00
50222,31504,4FDE-4C03-A9,2,798,1,600.2625,0.0,1200.525,05/01/03 08:00
50222,31505,4FDE-4C03-A9,5,766,1,469.794,0.0,2348.97,05/01/03 08:00
50222,31506,4FDE-4C03-A9,4,725,1,202.332,0.0,809.328,05/01/03 08:00
50222,31507,4FDE-4C03-A9,1,843,1,15.0,0.0,15.0,05/01/03 08:00
50222,31508,4FDE-4C03-A9,7,797,1,600.2625,0.0,4201.8375,05/01/03 08:00
50222,31509,4FDE-4C03-A9,4,826,1,67.539,0.0,270.156,05/01/03 08:00
50222,31510,4FDE-4C03-A9,4,718,1,780.8182,0.0,3123.2728,05/01/03 08:00
50222,31511,4FDE-4C03-A9,6,858,1,14.1289,0.0,84.7734,05/01/03 08:00
50222,31512,4FDE-4C03-A9,1,717,1,780.8182,0.0,780.8182,05/01/03 08:00
50222,31513,4FDE-4C03-A9,4,857,1,53.994,0.0,215.976,05/01/03 08:00
50222,31514,4FDE-4C03-A9,13,760,2,454.1342,0.02,5785.669708,05/01/03 08:00
50222,31515,4FDE-4C03-A9,3,726,1,202.332,0.0,606.996,05/01/03 08:00
50222,31516,4FDE-4C03-A9,8,765,1,469.794,0.0,3758.352,05/01/03 08:00
50222,31517,4FDE-4C03-A9,2,841,1,35.994,0.0,71.988,05/01/03 08:00
50222,31518,4FDE-4C03-A9,6,854,1,44.994,0.0,269.964,05/01/03 08:00
50222,31519,4FDE-4C03-A9,3,801,1,600.2625,0.0,1800.7875,05/01/03 08:00
50222,31520,4FDE-4C03-A9,12,761,2,454.1342,0.02,5340.618192,05/01/03 08:00
50222,31521,4FDE-4C03-A9,5,795,1,1308.9375,0.0,6544.6875,05/01/03 08:00
50222,31522,4FDE-4C03-A9,3,729,1,202.332,0.0,606.996,05/01/03 08:00
50222,31523,4FDE-4C03-A9,4,712,1,5.1865,0.0,20.746,05/01/03 08:00
50222,31524,4FDE-4C03-A9,2,716,1,28.8404,0.0,57.6808,05/01/03 08:00
50222,31525,4FDE-4C03-A9,4,770,1,469.794,0.0,1879.176,05/01/03 08:00
50222,31526,4FDE-4C03-A9,5,790,1,1466.01,0.0,7330.05,05/01/03 08:00
50222,31527,4FDE-4C03-A9,2,768,1,469.794,0.0,939.588,05/01/03 08:00
50222,31528,4FDE-4C03-A9,2,764,1,469.794,0.0,939.588,05/01/03 08:00
50222,31529,4FDE-4C03-A9,4,855,1,53.994,0.0,215.976,05/01/03 08:00
50222,31530,4FDE-4C03-A9,10,715,1,28.8404,0.0,288.404,05/01/03 08:00
50222,31531,4FDE-4C03-A9,4,852,1,44.994,0.0,179.976,05/01/03 08:00
50222,31532,4FDE-4C03-A9,8,844,1,11.994,0.0,95.952,05/01/03 08:00
50222,31533,4FDE-4C03-A9,8,835,1,324.4527,0.0,2595.6216,05/01/03 08:00
50222,31534,4FDE-4C03-A9,3,819,1,149.031,0.0,447.093,05/01/03 08:00
50222,31535,4FDE-4C03-A9,2,859,1,14.1289,0.0,28.2578,05/01/03 08:00
50222,31536,4FDE-4C03-A9,4,763,1,469.794,0.0,1879.176,05/01/03 08:00
50222,31537,4FDE-4C03-A9,6,849,1,35.994,0.0,215.964,05/01/03 08:00
50222,31538,4FDE-4C03-A9,3,730,1,202.332,0.0,606.996,05/01/03 08:00
50222,31539,4FDE-4C03-A9,3,856,1,53.994,0.0,161.982,05/01/03 08:00
50222,31540,4FDE-4C03-A9,3,711,1,20.1865,0.0,60.5595,05/01/03 08:00
50222,31541,4FDE-4C03-A9,4,820,1,198.036,0.0,792.144,05/01/03 08:00
50222,31542,4FDE-4C03-A9,12,707,2,19.5136,0.02,229.479936,05/01/03 08:00
50222,31543,4FDE-4C03-A9,2,722,1,183.9382,0.0,367.8764,05/01/03 08:00
50222,31544,4FDE-4C03-A9,4,838,1,780.8182,0.0,3123.2728,05/01/03 08:00
50222,31545,4FDE-4C03-A9,4,850,1,35.994,0.0,143.976,05/01/03 08:00
50222,31546,4FDE-4C03-A9,3,853,1,44.994,0.0,134.982,05/01/03 08:00
50223,31547,E48C-43DD-93,1,712,1,5.1865,0.0,5.1865,05/01/03 08:00
50223,31548,E48C-43DD-93,6,715,1,28.8404,0.0,173.0424,05/01/03 08:00
50223,31549,E48C-43DD-93,1,782,1,1229.4589,0.0,1229.4589,05/01/03 08:00
50223,31550,E48C-43DD-93,1,861,1,22.794,0.0,22.794,05/01/03 08:00
50223,31551,E48C-43DD-93,3,863,1,22.794,0.0,68.382,05/01/03 08:00
50223,31552,E48C-43DD-93,4,862,1,22.794,0.0,91.176,05/01/03 08:00
50224,31553,729B-4859-AB,3,715,1,28.8404,0.0,86.5212,05/01/03 08:00
50224,31554,729B-4859-AB,1,854,1,44.994,0.0,44.994,05/01/03 08:00
50224,31555,729B-4859-AB,2,862,1,22.794,0.0,45.588,05/01/03 08:00
50224,31556,729B-4859-AB,1,779,1,1242.8518,0.0,1242.8518,05/01/03 08:00
50224,31557,729B-4859-AB,2,712,1,5.1865,0.0,10.373,05/01/03 08:00
50224,31558,729B-4859-AB,2,783,1,1229.4589,0.0,2458.9178,05/01/03 08:00
50224,31559,729B-4859-AB,3,863,1,22.794,0.0,68.382,05/01/03 08:00
50224,31560,729B-4859-AB,2,861,1,22.794,0.0,45.588,05/01/03 08:00
50225,31561,6F8E-49A2-A5,5,863,1,22.794,0.0,113.97,05/01/03 08:00
50225,31562,6F8E-49A2-A5,3,715,1,28.8404,0.0,86.5212,05/01/03 08:00
50225,31563,6F8E-49A2-A5,5,708,1,20.1865,0.0,100.9325,05/01/03 08:00
50225,31564,6F8E-49A2-A5,2,858,1,14.1289,0.0,28.2578,05/01/03 08:00
50225,31565,6F8E-49A2-A5,6,809,1,33.7745,0.0,202.647,05/01/03 08:00
50225,31566,6F8E-49A2-A5,3,807,1,74.838,0.0,224.514,05/01/03 08:00
50225,31567,6F8E-49A2-A5,6,857,1,53.994,0.0,323.964,05/01/03 08:00
50225,31568,6F8E-49A2-A5,8,854,1,44.994,0.0,359.952,05/01/03 08:00
50225,31569,6F8E-49A2-A5,3,781,1,1242.8518,0.0,3728.5554,05/01/03 08:00
50225,31570,6F8E-49A2-A5,5,804,1,137.694,0.0,688.47,05/01/03 08:00
50225,31571,6F8E-49A2-A5,1,788,1,647.994,0.0,647.994,05/01/03 08:00
50225,31572,6F8E-49A2-A5,8,783,1,1229.4589,0.0,9835.6712,05/01/03 08:00
50225,31573,6F8E-49A2-A5,3,712,1,5.1865,0.0,15.5595,05/01/03 08:00
50225,31574,6F8E-49A2-A5,2,853,1,44.994,0.0,89.988,05/01/03 08:00
50225,31575,6F8E-49A2-A5,4,856,1,53.994,0.0,215.976,05/01/03 08:00
50225,31576,6F8E-49A2-A5,3,859,1,14.1289,0.0,42.3867,05/01/03 08:00
50225,31577,6F8E-49A2-A5,3,747,1,736.1455,0.0,2208.4365,05/01/03 08:00
50225,31578,6F8E-49A2-A5,5,841,1,35.994,0.0,179.97,05/01/03 08:00
50225,31579,6F8E-49A2-A5,5,831,1,209.256,0.0,1046.28,05/01/03 08:00
50225,31580,6F8E-49A2-A5,4,802,1,88.932,0.0,355.728,05/01/03 08:00
50225,31581,6F8E-49A2-A5,6,862,1,22.794,0.0,136.764,05/01/03 08:00
50225,31582,6F8E-49A2-A5,8,782,1,1229.4589,0.0,9835.6712,05/01/03 08:00
50225,31583,6F8E-49A2-A5,3,785,1,647.994,0.0,1943.982,05/01/03 08:00
50225,31584,6F8E-49A2-A5,5,852,1,44.994,0.0,224.97,05/01/03 08:00
50225,31585,6F8E-49A2-A5,2,748,1,744.2727,0.0,1488.5454,05/01/03 08:00
50225,31586,6F8E-49A2-A5,6,714,1,28.8404,0.0,173.0424,05/01/03 08:00
50225,31587,6F8E-49A2-A5,8,824,1,141.615,0.0,1132.92,05/01/03 08:00
50225,31588,6F8E-49A2-A5,7,849,1,35.994,0.0,251.958,05/01/03 08:00
50225,31589,6F8E-49A2-A5,2,711,1,20.1865,0.0,40.373,05/01/03 08:00
50225,31590,6F8E-49A2-A5,7,843,1,15.0,0.0,105.0,05/01/03 08:00
50225,31591,6F8E-49A2-A5,3,787,1,647.994,0.0,1943.982,05/01/03 08:00
50225,31592,6F8E-49A2-A5,8,742,1,744.2727,0.0,5954.1816,05/01/03 08:00
50225,31593,6F8E-49A2-A5,2,784,1,1229.4589,0.0,2458.9178,05/01/03 08:00
50225,31594,6F8E-49A2-A5,8,844,1,11.994,0.0,95.952,05/01/03 08:00
50225,31595,6F8E-49A2-A5,8,806,1,61.374,0.0,490.992,05/01/03 08:00
50225,31596,6F8E-49A2-A5,6,743,1,736.1455,0.0,4416.873,05/01/03 08:00
50225,31597,6F8E-49A2-A5,3,786,1,647.994,0.0,1943.982,05/01/03 08:00
50225,31598,6F8E-49A2-A5,2,814,1,209.256,0.0,418.512,05/01/03 08:00
50225,31599,6F8E-49A2-A5,2,855,1,53.994,0.0,107.988,05/01/03 08:00
50225,31600,6F8E-49A2-A5,9,825,1,196.329,0.0,1766.961,05/01/03 08:00
50225,31601,6F8E-49A2-A5,2,850,1,35.994,0.0,71.988,05/01/03 08:00
50225,31602,6F8E-49A2-A5,1,707,1,20.1865,0.0,20.1865,05/01/03 08:00
50225,31603,6F8E-49A2-A5,4,779,1,1242.8518,0.0,4971.4072,05/01/03 08:00
50225,31604,6F8E-49A2-A5,4,780,1,1242.8518,0.0,4971.4072,05/01/03 08:00
50225,31605,6F8E-49A2-A5,2,716,1,28.8404,0.0,57.6808,05/01/03 08:00
50225,31606,6F8E-49A2-A5,10,832,1,209.256,0.0,2092.56,05/01/03 08:00
50225,31607,6F8E-49A2-A5,2,808,1,24.2945,0.0,48.589,05/01/03 08:00
50225,31608,6F8E-49A2-A5,4,860,1,14.1289,0.0,56.5156,05/01/03 08:00
50226,31609,75E5-4EFD-A7,4,853,1,44.994,0.0,179.976,05/01/03 08:00
50226,31610,75E5-4EFD-A7,1,727,1,202.332,0.0,202.332,05/01/03 08:00
50226,31611,75E5-4EFD-A7,2,738,1,183.9382,0.0,367.8764,05/01/03 08:00
50226,31612,75E5-4EFD-A7,4,715,1,28.8404,0.0,115.3616,05/01/03 08:00
50226,31613,75E5-4EFD-A7,6,793,1,1308.9375,0.0,7853.625,05/01/03 08:00
50226,31614,75E5-4EFD-A7,3,855,1,53.994,0.0,161.982,05/01/03 08:00
50226,31615,75E5-4EFD-A7,4,852,1,44.994,0.0,179.976,05/01/03 08:00
50226,31616,75E5-4EFD-A7,8,763,1,469.794,0.0,3758.352,05/01/03 08:00
50226,31617,75E5-4EFD-A7,1,766,1,469.794,0.0,469.794,05/01/03 08:00
50226,31618,75E5-4EFD-A7,4,841,1,35.994,0.0,143.976,05/01/03 08:00
50226,31619,75E5-4EFD-A7,1,844,1,11.994,0.0,11.994,05/01/03 08:00
50226,31620,75E5-4EFD-A7,2,726,1,202.332,0.0,404.664,05/01/03 08:00
50226,31621,75E5-4EFD-A7,14,711,2,19.5136,0.02,267.726592,05/01/03 08:00
50226,31622,75E5-4EFD-A7,2,858,1,14.1289,0.0,28.2578,05/01/03 08:00
50226,31623,75E5-4EFD-A7,4,794,1,1308.9375,0.0,5235.75,05/01/03 08:00
50226,31624,75E5-4EFD-A7,2,789,1,1466.01,0.0,2932.02,05/01/03 08:00
50226,31625,75E5-4EFD-A7,4,717,1,780.8182,0.0,3123.2728,05/01/03 08:00
50226,31626,75E5-4EFD-A7,1,791,1,1466.01,0.0,1466.01,05/01/03 08:00
50226,31627,75E5-4EFD-A7,2,712,1,5.1865,0.0,10.373,05/01/03 08:00
50226,31628,75E5-4EFD-A7,5,729,1,202.332,0.0,1011.66,05/01/03 08:00
50226,31629,75E5-4EFD-A7,7,843,1,15.0,0.0,105.0,05/01/03 08:00
50226,31630,75E5-4EFD-A7,3,849,1,35.994,0.0,107.982,05/01/03 08:00
50226,31631,75E5-4EFD-A7,1,819,1,149.031,0.0,149.031,05/01/03 08:00
50226,31632,75E5-4EFD-A7,3,850,1,35.994,0.0,107.982,05/01/03 08:00
50226,31633,75E5-4EFD-A7,1,725,1,202.332,0.0,202.332,05/01/03 08:00
50226,31634,75E5-4EFD-A7,4,854,1,44.994,0.0,179.976,05/01/03 08:00
50226,31635,75E5-4EFD-A7,1,722,1,183.9382,0.0,183.9382,05/01/03 08:00
50226,31636,75E5-4EFD-A7,2,826,1,67.539,0.0,135.078,05/01/03 08:00
50226,31637,75E5-4EFD-A7,2,762,1,469.794,0.0,939.588,05/01/03 08:00
50226,31638,75E5-4EFD-A7,3,764,1,469.794,0.0,1409.382,05/01/03 08:00
50226,31639,75E5-4EFD-A7,1,798,1,600.2625,0.0,600.2625,05/01/03 08:00
50226,31640,75E5-4EFD-A7,5,707,1,20.1865,0.0,100.9325,05/01/03 08:00
50226,31641,75E5-4EFD-A7,1,838,1,780.8182,0.0,780.8182,05/01/03 08:00
50226,31642,75E5-4EFD-A7,1,730,1,202.332,0.0,202.332,05/01/03 08:00
50226,31643,75E5-4EFD-A7,2,799,1,600.2625,0.0,1200.525,05/01/03 08:00
50226,31644,75E5-4EFD-A7,1,813,1,65.6018,0.0,65.6018,05/01/03 08:00
50226,31645,75E5-4EFD-A7,5,835,1,324.4527,0.0,1622.2635,05/01/03 08:00
50226,31646,75E5-4EFD-A7,4,836,1,324.4527,0.0,1297.8108,05/01/03 08:00
50226,31647,75E5-4EFD-A7,2,857,1,53.994,0.0,107.988,05/01/03 08:00
50226,31648,75E5-4EFD-A7,2,797,1,600.2625,0.0,1200.525,05/01/03 08:00
50226,31649,75E5-4EFD-A7,3,768,1,469.794,0.0,1409.382,05/01/03 08:00
50226,31650,75E5-4EFD-A7,1,761,1,469.794,0.0,469.794,05/01/03 08:00
50226,31651,75E5-4EFD-A7,4,795,1,1308.9375,0.0,5235.75,05/01/03 08:00
50226,31652,75E5-4EFD-A7,5,708,1,20.1865,0.0,100.9325,05/01/03 08:00
50226,31653,75E5-4EFD-A7,3,822,1,324.4527,0.0,973.3581,05/01/03 08:00
50226,31654,75E5-4EFD-A7,2,765,1,469.794,0.0,939.588,05/01/03 08:00
50226,31655,75E5-4EFD-A7,3,833,1,324.4527,0.0,973.3581,05/01/03 08:00
50226,31656,75E5-4EFD-A7,2,860,1,14.1289,0.0,28.2578,05/01/03 08:00
50226,31657,75E5-4EFD-A7,6,760,1,469.794,0.0,2818.764,05/01/03 08:00
50226,31658,75E5-4EFD-A7,3,718,1,780.8182,0.0,2342.4546,05/01/03 08:00
50226,31659,75E5-4EFD-A7,11,856,2,52.1942,0.02,562.653476,05/01/03 08:00
50226,31660,75E5-4EFD-A7,2,714,1,28.8404,0.0,57.6808,05/01/03 08:00
50226,31661,75E5-4EFD-A7,5,716,1,28.8404,0.0,144.202,05/01/03 08:00
50226,31662,75E5-4EFD-A7,3,770,1,469.794,0.0,1409.382,05/01/03 08:00
50226,31663,75E5-4EFD-A7,6,859,1,14.1289,0.0,84.7734,05/01/03 08:00
50227,31664,61BC-4301-B2,1,819,1,149.031,0.0,149.031,05/01/03 08:00
50228,31665,D5B0-4F26-BC,5,787,1,647.994,0.0,3239.97,05/01/03 08:00
50228,31666,D5B0-4F26-BC,1,743,1,736.1455,0.0,736.1455,05/01/03 08:00
50228,31667,D5B0-4F26-BC,3,780,1,1242.8518,0.0,3728.5554,05/01/03 08:00
50228,31668,D5B0-4F26-BC,2,712,1,5.1865,0.0,10.373,05/01/03 08:00
50228,31669,D5B0-4F26-BC,4,824,1,141.615,0.0,566.46,05/01/03 08:00
50228,31670,D5B0-4F26-BC,2,748,1,744.2727,0.0,1488.5454,05/01/03 08:00
50228,31671,D5B0-4F26-BC,1,781,1,1242.8518,0.0,1242.8518,05/01/03 08:00
50228,31672,D5B0-4F26-BC,2,815,1,36.447,0.0,72.894,05/01/03 08:00
50228,31673,D5B0-4F26-BC,1,785,1,647.994,0.0,647.994,05/01/03 08:00
50228,31674,D5B0-4F26-BC,3,779,1,1242.8518,0.0,3728.5554,05/01/03 08:00
50228,31675,D5B0-4F26-BC,3,804,1,137.694,0.0,413.082,05/01/03 08:00
50228,31676,D5B0-4F26-BC,6,825,1,196.329,0.0,1177.974,05/01/03 08:00
50228,31677,D5B0-4F26-BC,6,863,1,22.794,0.0,136.764,05/01/03 08:00
50228,31678,D5B0-4F26-BC,3,788,1,647.994,0.0,1943.982,05/01/03 08:00
50228,31679,D5B0-4F26-BC,3,807,1,74.838,0.0,224.514,05/01/03 08:00
50228,31680,D5B0-4F26-BC,2,809,1,33.7745,0.0,67.549,05/01/03 08:00
50228,31681,D5B0-4F26-BC,3,783,1,1229.4589,0.0,3688.3767,05/01/03 08:00
50228,31682,D5B0-4F26-BC,6,806,1,61.374,0.0,368.244,05/01/03 08:00
50228,31683,D5B0-4F26-BC,3,831,1,209.256,0.0,627.768,05/01/03 08:00
50228,31684,D5B0-4F26-BC,2,808,1,24.2945,0.0,48.589,05/01/03 08:00
50228,31685,D5B0-4F26-BC,8,832,1,209.256,0.0,1674.048,05/01/03 08:00
50228,31686,D5B0-4F26-BC,2,782,1,1229.4589,0.0,2458.9178,05/01/03 08:00
50229,31687,1C9D-4B67-94,2,782,1,1229.4589,0.0,2458.9178,05/01/03 08:00
50229,31688,1C9D-4B67-94,2,861,1,22.794,0.0,45.588,05/01/03 08:00
50230,31689,E4FB-421B-A5,2,835,1,324.4527,0.0,648.9054,05/01/03 08:00
50230,31690,E4FB-421B-A5,1,765,1,469.794,0.0,469.794,05/01/03 08:00
50230,31691,E4FB-421B-A5,3,760,1,469.794,0.0,1409.382,05/01/03 08:00
50230,31692,E4FB-421B-A5,4,770,1,469.794,0.0,1879.176,05/01/03 08:00
50230,31693,E4FB-421B-A5,4,852,1,44.994,0.0,179.976,05/01/03 08:00
50230,31694,E4FB-421B-A5,1,711,1,20.1865,0.0,20.1865,05/01/03 08:00
50230,31695,E4FB-421B-A5,2,856,1,53.994,0.0,107.988,05/01/03 08:00
50230,31696,E4FB-421B-A5,2,763,1,469.794,0.0,939.588,05/01/03 08:00
50230,31697,E4FB-421B-A5,8,826,1,67.539,0.0,540.312,05/01/03 08:00
50230,31698,E4FB-421B-A5,2,761,1,469.794,0.0,939.588,05/01/03 08:00
50230,31699,E4FB-421B-A5,2,762,1,469.794,0.0,939.588,05/01/03 08:00
50231,31700,B2CA-498D-9B,2,793,1,1308.9375,0.0,2617.875,05/01/03 08:00
50231,31701,B2CA-498D-9B,4,794,1,1308.9375,0.0,5235.75,05/01/03 08:00
50231,31702,B2CA-498D-9B,1,768,1,469.794,0.0,469.794,05/01/03 08:00
50231,31703,B2CA-498D-9B,2,759,1,469.794,0.0,939.588,05/01/03 08:00
50231,31704,B2CA-498D-9B,2,769,1,469.794,0.0,939.588,05/01/03 08:00
