PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
993,2211,11/15/03 00:00,550,934,38.1465,20980.575,550.0,0.0,550.0,11/08/03 08:00
994,2212,11/15/03 00:00,3,428,43.4805,130.4415,3.0,3.0,0.0,11/08/03 08:00
994,2213,11/15/03 00:00,3,429,41.3805,124.1415,3.0,3.0,0.0,11/08/03 08:00
995,2214,11/15/03 00:00,3,347,43.3755,130.1265,3.0,0.0,3.0,11/08/03 08:00
995,2215,11/15/03 00:00,3,348,41.2755,123.8265,3.0,0.0,3.0,11/08/03 08:00
995,2216,11/15/03 00:00,3,349,45.549,136.647,3.0,0.0,3.0,11/08/03 08:00
996,2217,11/15/03 00:00,550,931,34.3455,18890.025,468.0,0.0,468.0,11/08/03 08:00
996,2218,11/15/03 00:00,550,932,39.2385,21581.175,550.0,0.0,550.0,11/08/03 08:00
997,2219,11/21/03 00:00,3,347,43.2705,129.8115,3.0,0.0,3.0,11/14/03 08:00
997,2220,11/21/03 00:00,3,348,41.1705,123.5115,3.0,0.0,3.0,11/14/03 08:00
997,2221,11/21/03 00:00,3,349,45.444,136.332,3.0,0.0,3.0,11/14/03 08:00
998,2222,11/21/03 00:00,550,928,32.7705,18023.775,550.0,0.0,550.0,11/14/03 08:00
998,2223,11/21/03 00:00,550,929,37.086,20397.3,550.0,0.0,550.0,11/14/03 08:00
998,2224,11/21/03 00:00,550,930,43.0395,23671.725,550.0,0.0,550.0,11/14/03 08:00
999,2225,11/21/03 00:00,550,332,10.815,5948.25,550.0,0.0,550.0,11/14/03 08:00
1000,2226,11/21/03 00:00,550,948,82.8345,45558.975,550.0,0.0,550.0,11/14/03 08:00
1000,2227,11/21/03 00:00,550,907,82.8345,45558.975,550.0,55.0,495.0,11/14/03 08:00
1001,2228,11/21/03 00:00,1250,325,0.21,262.5,1250.0,0.0,1250.0,11/14/03 08:00
1001,2229,11/21/03 00:00,1250,326,0.21,262.5,1250.0,0.0,1250.0,11/14/03 08:00
1002,2230,11/21/03 00:00,3,320,49.644,148.932,3.0,0.0,3.0,11/14/03 08:00
1002,2231,11/21/03 00:00,3,321,44.3205,132.9615,3.0,0.0,3.0,11/14/03 08:00
1003,2232,11/21/03 00:00,550,930,42.5145,23382.975,550.0,0.0,550.0,11/14/03 08:00
1003,2233,11/21/03 00:00,550,921,5.586,3072.3,550.0,0.0,550.0,11/14/03 08:00
1004,2234,11/21/03 00:00,60,952,15.7395,944.37,60.0,60.0,0.0,11/14/03 08:00
1005,2235,11/21/03 00:00,550,933,43.4595,23902.725,550.0,0.0,550.0,11/14/03 08:00
1005,2236,11/21/03 00:00,550,934,37.6215,20691.825,523.0,0.0,523.0,11/14/03 08:00
1005,2237,11/21/03 00:00,550,922,6.531,3592.05,550.0,0.0,550.0,11/14/03 08:00
1005,2238,11/21/03 00:00,550,923,6.1845,3401.475,550.0,0.0,550.0,11/14/03 08:00
1006,2239,11/21/03 00:00,550,317,29.5785,16268.175,468.0,0.0,468.0,11/14/03 08:00
1006,2240,11/21/03 00:00,550,318,36.099,19854.45,550.0,0.0,550.0,11/14/03 08:00
1006,2241,11/21/03 00:00,550,319,48.5835,26720.925,550.0,0.0,550.0,11/14/03 08:00
1007,2242,11/21/03 00:00,550,928,32.2455,17735.025,550.0,0.0,550.0,11/14/03 08:00
1007,2243,11/21/03 00:00,550,929,36.561,20108.55,550.0,0.0,550.0,11/14/03 08:00
1008,2244,11/21/03 00:00,550,319,46.4205,25531.275,550.0,0.0,550.0,11/14/03 08:00
1009,2245,11/21/03 00:00,3,361,49.6965,149.0895,3.0,0.0,3.0,11/14/03 08:00
1009,2246,11/21/03 00:00,3,362,45.423,136.269,3.0,0.0,3.0,11/14/03 08:00
1009,2247,11/21/03 00:00,3,363,43.323,129.969,3.0,0.0,3.0,11/14/03 08:00
1009,2248,11/21/03 00:00,3,364,47.5965,142.7895,3.0,0.0,3.0,11/14/03 08:00
1009,2249,11/21/03 00:00,3,365,43.323,129.969,3.0,0.0,3.0,11/14/03 08:00
1010,2250,11/21/03 00:00,3,2,41.916,125.748,3.0,0.0,3.0,11/14/03 08:00
1011,2251,11/21/03 00:00,3,1,50.2635,150.7905,3.0,0.0,3.0,11/14/03 08:00
1012,2252,11/21/03 00:00,3,359,47.6805,143.0415,3.0,0.0,3.0,11/14/03 08:00
1012,2253,11/21/03 00:00,3,360,45.5805,136.7415,3.0,0.0,3.0,11/14/03 08:00
1013,2254,11/25/03 00:00,550,938,31.4895,17319.225,550.0,0.0,550.0,11/18/03 08:00
1013,2255,11/25/03 00:00,550,939,48.2895,26559.225,550.0,0.0,550.0,11/18/03 08:00
1014,2256,11/25/03 00:00,60,358,6.9825,418.95,60.0,0.0,60.0,11/18/03 08:00
1015,2257,11/25/03 00:00,3,375,43.2705,129.8115,3.0,0.0,3.0,11/18/03 08:00
1015,2258,11/25/03 00:00,3,376,47.544,142.632,3.0,0.0,3.0,11/18/03 08:00
1015,2259,11/25/03 00:00,3,377,43.2705,129.8115,3.0,0.0,3.0,11/18/03 08:00
1015,2260,11/25/03 00:00,3,378,41.1705,123.5115,3.0,0.0,3.0,11/18/03 08:00
1015,2261,11/25/03 00:00,3,379,45.444,136.332,3.0,0.0,3.0,11/18/03 08:00
1015,2262,11/25/03 00:00,3,380,41.1705,123.5115,3.0,0.0,3.0,11/18/03 08:00
1015,2263,11/25/03 00:00,3,381,39.0705,117.2115,3.0,0.0,3.0,11/18/03 08:00
1015,2264,11/25/03 00:00,3,438,47.6805,143.0415,3.0,0.0,3.0,11/18/03 08:00
1015,2265,11/25/03 00:00,3,439,45.5805,136.7415,3.0,0.0,3.0,11/18/03 08:00
1015,2266,11/25/03 00:00,3,440,49.854,149.562,3.0,0.0,3.0,11/18/03 08:00
1015,2267,11/25/03 00:00,3,441,45.5805,136.7415,3.0,0.0,3.0,11/18/03 08:00
1015,2268,11/25/03 00:00,3,442,43.4805,130.4415,3.0,0.0,3.0,11/18/03 08:00
1015,2269,11/25/03 00:00,3,443,47.754,143.262,3.0,0.0,3.0,11/18/03 08:00
1015,2270,11/25/03 00:00,3,444,43.4805,130.4415,3.0,0.0,3.0,11/18/03 08:00
1015,2271,11/25/03 00:00,3,445,41.3805,124.1415,3.0,0.0,3.0,11/18/03 08:00
1015,2272,11/25/03 00:00,3,446,45.654,136.962,3.0,0.0,3.0,11/18/03 08:00
1015,2273,11/25/03 00:00,3,447,41.3805,124.1415,3.0,0.0,3.0,11/18/03 08:00
1015,2274,11/25/03 00:00,3,448,39.2805,117.8415,3.0,0.0,3.0,11/18/03 08:00
1015,2275,11/25/03 00:00,3,449,43.554,130.662,3.0,0.0,3.0,11/18/03 08:00
1015,2276,11/25/03 00:00,3,450,39.2805,117.8415,3.0,0.0,3.0,11/18/03 08:00
1015,2277,11/25/03 00:00,3,451,37.1805,111.5415,3.0,0.0,3.0,11/18/03 08:00
1015,2278,11/25/03 00:00,3,452,41.454,124.362,3.0,0.0,3.0,11/18/03 08:00
1015,2279,11/25/03 00:00,3,453,37.1805,111.5415,3.0,0.0,3.0,11/18/03 08:00
1015,2280,11/25/03 00:00,3,454,47.523,142.569,3.0,0.0,3.0,11/18/03 08:00
1015,2281,11/25/03 00:00,3,455,45.423,136.269,3.0,0.0,3.0,11/18/03 08:00
1015,2282,11/25/03 00:00,3,456,49.6965,149.0895,3.0,0.0,3.0,11/18/03 08:00
1015,2283,11/25/03 00:00,3,457,45.423,136.269,3.0,0.0,3.0,11/18/03 08:00
1015,2284,11/25/03 00:00,3,458,43.323,129.969,3.0,0.0,3.0,11/18/03 08:00
1015,2285,11/25/03 00:00,3,459,47.5965,142.7895,3.0,0.0,3.0,11/18/03 08:00
1015,2286,11/25/03 00:00,3,460,43.323,129.969,3.0,0.0,3.0,11/18/03 08:00
1016,2287,11/25/03 00:00,60,356,3.381,202.86,51.0,0.0,51.0,11/18/03 08:00
1016,2288,11/25/03 00:00,60,357,4.3155,258.93,60.0,0.0,60.0,11/18/03 08:00
1017,2289,11/25/03 00:00,3,385,43.218,129.654,3.0,0.0,3.0,11/18/03 08:00
1017,2290,11/25/03 00:00,3,386,47.4915,142.4745,3.0,0.0,3.0,11/18/03 08:00
1017,2291,11/25/03 00:00,3,387,43.2705,129.8115,3.0,0.0,3.0,11/18/03 08:00
1017,2292,11/25/03 00:00,3,388,47.544,142.632,3.0,0.0,3.0,11/18/03 08:00
1017,2293,11/25/03 00:00,3,389,43.2705,129.8115,3.0,0.0,3.0,11/18/03 08:00
1017,2294,11/25/03 00:00,3,390,41.1705,123.5115,3.0,0.0,3.0,11/18/03 08:00
1018,2295,11/25/03 00:00,3,490,12.3585,37.0755,3.0,0.0,3.0,11/18/03 08:00
1019,2296,11/25/03 00:00,550,513,39.1965,21558.075,550.0,0.0,550.0,11/18/03 08:00
1020,2297,11/25/03 00:00,3,414,45.4755,136.4265,3.0,0.0,3.0,11/18/03 08:00
1020,2298,11/25/03 00:00,3,415,49.749,149.247,3.0,0.0,3.0,11/18/03 08:00
1020,2299,11/25/03 00:00,3,416,45.4755,136.4265,3.0,0.0,3.0,11/18/03 08:00
1021,2300,11/25/03 00:00,550,931,34.8705,19178.775,550.0,0.0,550.0,11/18/03 08:00
1021,2301,11/25/03 00:00,550,932,39.7635,21869.925,550.0,0.0,550.0,11/18/03 08:00
1021,2302,11/25/03 00:00,550,933,43.9845,24191.475,550.0,27.0,523.0,11/18/03 08:00
1021,2303,11/25/03 00:00,550,934,38.1465,20980.575,550.0,0.0,550.0,11/18/03 08:00
1022,2304,11/25/03 00:00,3,430,45.654,136.962,3.0,0.0,3.0,11/18/03 08:00
1022,2305,11/25/03 00:00,3,431,41.3805,124.1415,3.0,0.0,3.0,11/18/03 08:00
1023,2306,11/25/03 00:00,3,341,47.5755,142.7265,3.0,0.0,3.0,11/18/03 08:00
1023,2307,11/25/03 00:00,3,342,45.4755,136.4265,3.0,0.0,3.0,11/18/03 08:00
1023,2308,11/25/03 00:00,3,343,49.749,149.247,3.0,0.0,3.0,11/18/03 08:00
1024,2309,11/25/03 00:00,550,931,34.3455,18890.025,550.0,0.0,550.0,11/18/03 08:00
1024,2310,11/25/03 00:00,550,932,39.2385,21581.175,550.0,0.0,550.0,11/18/03 08:00
1025,2311,11/28/03 00:00,550,530,16.086,8847.3,550.0,0.0,550.0,11/21/03 08:00
1026,2312,11/28/03 00:00,3,4,57.0255,171.0765,3.0,0.0,3.0,11/21/03 08:00
1027,2313,11/28/03 00:00,550,512,37.086,20397.3,550.0,0.0,550.0,11/21/03 08:00
1028,2314,11/28/03 00:00,550,513,26.5965,14628.075,550.0,0.0,550.0,11/21/03 08:00
1029,2315,11/28/03 00:00,550,317,27.0585,14882.175,550.0,0.0,550.0,11/21/03 08:00
1029,2316,11/28/03 00:00,550,318,33.579,18468.45,550.0,0.0,550.0,11/21/03 08:00
1029,2317,11/28/03 00:00,550,319,46.0635,25334.925,550.0,0.0,550.0,11/21/03 08:00
1030,2318,11/28/03 00:00,3,412,41.1705,123.5115,3.0,0.0,3.0,11/21/03 08:00
1030,2319,11/28/03 00:00,3,413,39.0705,117.2115,3.0,0.0,3.0,11/21/03 08:00
1030,2320,11/28/03 00:00,3,414,43.344,130.032,3.0,0.0,3.0,11/21/03 08:00
1031,2321,11/28/03 00:00,3,429,41.223,123.669,3.0,0.0,3.0,11/21/03 08:00
1031,2322,11/28/03 00:00,3,430,45.4965,136.4895,3.0,0.0,3.0,11/21/03 08:00
1031,2323,11/28/03 00:00,3,431,41.223,123.669,3.0,0.0,3.0,11/21/03 08:00
1031,2324,11/28/03 00:00,3,432,39.123,117.369,3.0,0.0,3.0,11/21/03 08:00
1032,2325,11/28/03 00:00,3,320,47.4705,142.4115,3.0,0.0,3.0,11/21/03 08:00
1032,2326,11/28/03 00:00,3,321,42.798,128.394,3.0,0.0,3.0,11/21/03 08:00
1033,2327,11/28/03 00:00,3,449,49.854,149.562,3.0,0.0,3.0,11/21/03 08:00
1033,2328,11/28/03 00:00,3,450,45.5805,136.7415,3.0,0.0,3.0,11/21/03 08:00
1033,2329,11/28/03 00:00,3,451,43.4805,130.4415,3.0,0.0,3.0,11/21/03 08:00
1034,2330,11/28/03 00:00,550,941,62.9895,34644.225,550.0,0.0,550.0,11/21/03 08:00
1035,2331,11/28/03 00:00,3,320,45.3705,136.1115,3.0,0.0,3.0,11/21/03 08:00
1035,2332,11/28/03 00:00,3,321,40.488,121.464,3.0,0.0,3.0,11/21/03 08:00
1035,2333,11/28/03 00:00,60,322,26.3655,1581.93,60.0,0.0,60.0,11/21/03 08:00
1036,2334,11/28/03 00:00,3,504,48.762,146.286,3.0,0.0,3.0,11/21/03 08:00
1037,2335,11/28/03 00:00,3,497,34.188,102.564,3.0,0.0,3.0,11/21/03 08:00
1038,2336,11/28/03 00:00,3,323,50.2635,150.7905,3.0,0.0,3.0,11/21/03 08:00
1039,2337,11/28/03 00:00,550,523,10.731,5902.05,550.0,0.0,550.0,11/21/03 08:00
1039,2338,11/28/03 00:00,550,524,14.1225,7767.375,550.0,0.0,550.0,11/21/03 08:00
1040,2339,11/28/03 00:00,60,496,48.909,2934.54,60.0,0.0,60.0,11/21/03 08:00
1041,2340,11/29/03 00:00,550,910,40.9395,22516.725,550.0,0.0,550.0,11/22/03 08:00
1041,2341,11/29/03 00:00,550,911,21.0945,11601.975,550.0,0.0,550.0,11/22/03 08:00
1041,2342,11/29/03 00:00,550,912,30.4395,16741.725,550.0,27.0,523.0,11/22/03 08:00
1041,2343,11/29/03 00:00,550,913,40.9395,22516.725,550.0,0.0,550.0,11/22/03 08:00
1042,2344,11/29/03 00:00,60,506,9.198,551.88,60.0,9.0,51.0,11/22/03 08:00
1043,2345,11/29/03 00:00,550,679,5.775,3176.25,550.0,0.0,550.0,11/22/03 08:00
1044,2346,11/29/03 00:00,550,507,23.394,12866.7,550.0,0.0,550.0,11/22/03 08:00
1044,2347,11/29/03 00:00,550,508,27.6465,15205.575,550.0,0.0,550.0,11/22/03 08:00
1045,2348,11/29/03 00:00,550,355,1.365,750.75,550.0,0.0,550.0,11/22/03 08:00
1045,2349,11/29/03 00:00,550,940,62.9895,34644.225,523.0,0.0,523.0,11/22/03 08:00
1045,2350,11/29/03 00:00,550,535,3.486,1917.3,550.0,0.0,550.0,11/22/03 08:00
1046,2351,11/29/03 00:00,550,351,6.195,3407.25,468.0,0.0,468.0,11/22/03 08:00
1046,2352,11/29/03 00:00,550,352,1.47,808.5,550.0,0.0,550.0,11/22/03 08:00
1046,2353,11/29/03 00:00,550,679,6.195,3407.25,550.0,0.0,550.0,11/22/03 08:00
1047,2354,11/29/03 00:00,550,507,22.1655,12191.025,550.0,0.0,550.0,11/22/03 08:00
1047,2355,11/29/03 00:00,550,508,29.2845,16106.475,550.0,0.0,550.0,11/22/03 08:00
1048,2356,11/29/03 00:00,3,491,19.9815,59.9445,3.0,0.0,3.0,11/22/03 08:00
1049,2357,11/29/03 00:00,3,341,41.1705,123.5115,3.0,0.0,3.0,11/22/03 08:00
1049,2358,11/29/03 00:00,3,342,39.0705,117.2115,3.0,0.0,3.0,11/22/03 08:00
1049,2359,11/29/03 00:00,3,343,43.344,130.032,3.0,0.0,3.0,11/22/03 08:00
1049,2360,11/29/03 00:00,3,344,39.0705,117.2115,3.0,0.0,3.0,11/22/03 08:00
1049,2361,11/29/03 00:00,3,345,36.9705,110.9115,3.0,0.0,3.0,11/22/03 08:00
1050,2362,11/29/03 00:00,550,935,31.4895,17319.225,550.0,0.0,550.0,11/22/03 08:00
1050,2363,11/29/03 00:00,550,936,48.2895,26559.225,550.0,55.0,495.0,11/22/03 08:00
1051,2364,11/29/03 00:00,3,375,43.344,130.032,3.0,0.0,3.0,11/22/03 08:00
1051,2365,11/29/03 00:00,3,376,39.0705,117.2115,3.0,0.0,3.0,11/22/03 08:00
1051,2366,11/29/03 00:00,3,377,36.9705,110.9115,3.0,0.0,3.0,11/22/03 08:00
1051,2367,11/29/03 00:00,3,378,41.244,123.732,3.0,0.0,3.0,11/22/03 08:00
1052,2368,11/29/03 00:00,550,488,8.862,4874.1,550.0,82.0,468.0,11/22/03 08:00
1052,2369,11/29/03 00:00,550,489,10.4685,5757.675,550.0,0.0,550.0,11/22/03 08:00
1053,2370,11/29/03 00:00,3,402,47.4705,142.4115,3.0,0.0,3.0,11/22/03 08:00
1054,2371,11/29/03 00:00,550,510,23.079,12693.45,550.0,0.0,550.0,11/22/03 08:00
1054,2372,11/29/03 00:00,550,511,29.274,16100.7,550.0,0.0,550.0,11/22/03 08:00
1055,2373,11/29/03 00:00,3,403,45.3705,136.1115,3.0,0.0,3.0,11/22/03 08:00
1055,2374,11/29/03 00:00,3,404,49.644,148.932,3.0,0.0,3.0,11/22/03 08:00
1055,2375,11/29/03 00:00,3,405,45.3705,136.1115,3.0,0.0,3.0,11/22/03 08:00
1055,2376,11/29/03 00:00,3,406,43.2705,129.8115,3.0,0.0,3.0,11/22/03 08:00
1055,2377,11/29/03 00:00,3,407,47.544,142.632,3.0,0.0,3.0,11/22/03 08:00
1055,2378,11/29/03 00:00,3,408,43.2705,129.8115,3.0,0.0,3.0,11/22/03 08:00
1055,2379,11/29/03 00:00,3,409,41.1705,123.5115,3.0,0.0,3.0,11/22/03 08:00
1055,2380,11/29/03 00:00,550,914,21.0945,11601.975,550.0,0.0,550.0,11/22/03 08:00
1055,2381,11/29/03 00:00,550,915,30.4395,16741.725,550.0,0.0,550.0,11/22/03 08:00
1055,2382,11/29/03 00:00,550,916,40.9395,22516.725,550.0,0.0,550.0,11/22/03 08:00
1056,2383,11/29/03 00:00,550,525,2.3205,1276.275,468.0,0.0,468.0,11/22/03 08:00
1057,2384,11/30/03 00:00,3,341,47.4705,142.4115,3.0,0.0,3.0,11/23/03 08:00
1057,2385,11/30/03 00:00,3,342,45.3705,136.1115,3.0,0.0,3.0,11/23/03 08:00
1057,2386,11/30/03 00:00,3,343,49.644,148.932,3.0,0.0,3.0,11/23/03 08:00
1057,2387,11/30/03 00:00,3,344,45.3705,136.1115,3.0,0.0,3.0,11/23/03 08:00
1057,2388,11/30/03 00:00,3,345,43.2705,129.8115,3.0,0.0,3.0,11/23/03 08:00
1057,2389,11/30/03 00:00,3,346,47.544,142.632,3.0,0.0,3.0,11/23/03 08:00
1058,2390,11/30/03 00:00,550,928,32.7705,18023.775,550.0,0.0,550.0,11/23/03 08:00
1058,2391,11/30/03 00:00,550,929,37.086,20397.3,550.0,0.0,550.0,11/23/03 08:00
1058,2392,11/30/03 00:00,550,930,43.0395,23671.725,550.0,0.0,550.0,11/23/03 08:00
1059,2393,11/30/03 00:00,550,332,10.815,5948.25,550.0,0.0,550.0,11/23/03 08:00
1060,2394,11/30/03 00:00,550,948,82.8345,45558.975,550.0,0.0,550.0,11/23/03 08:00
1060,2395,11/30/03 00:00,550,907,82.8345,45558.975,550.0,55.0,495.0,11/23/03 08:00
1061,2396,11/30/03 00:00,1250,325,0.21,262.5,1250.0,0.0,1250.0,11/23/03 08:00
1061,2397,11/30/03 00:00,1250,326,0.21,262.5,1250.0,0.0,1250.0,11/23/03 08:00
1062,2398,11/30/03 00:00,60,322,28.6965,1721.79,60.0,9.0,51.0,11/23/03 08:00
1063,2399,11/30/03 00:00,550,930,42.5145,23382.975,550.0,0.0,550.0,11/23/03 08:00
1063,2400,11/30/03 00:00,550,921,5.586,3072.3,550.0,0.0,550.0,11/23/03 08:00
1064,2401,11/30/03 00:00,60,952,15.7395,944.37,60.0,0.0,60.0,11/23/03 08:00
1065,2402,12/05/03 00:00,550,526,3.6435,2003.925,550.0,0.0,550.0,11/28/03 08:00
1066,2403,12/05/03 00:00,550,908,21.0945,11601.975,468.0,0.0,468.0,11/28/03 08:00
1066,2404,12/05/03 00:00,550,909,30.4395,16741.725,550.0,0.0,550.0,11/28/03 08:00
1066,2405,12/05/03 00:00,550,913,40.9395,22516.725,550.0,0.0,550.0,11/28/03 08:00
1067,2406,12/05/03 00:00,60,356,3.6015,216.09,60.0,0.0,60.0,11/28/03 08:00
1067,2407,12/05/03 00:00,60,357,3.9795,238.77,60.0,0.0,60.0,11/28/03 08:00
1068,2408,12/05/03 00:00,550,935,31.4895,17319.225,550.0,0.0,550.0,11/28/03 08:00
1068,2409,12/05/03 00:00,550,936,48.2895,26559.225,550.0,0.0,550.0,11/28/03 08:00
1069,2410,12/05/03 00:00,550,524,12.9675,7132.125,550.0,0.0,550.0,11/28/03 08:00
1070,2411,12/05/03 00:00,550,911,21.0945,11601.975,550.0,0.0,550.0,11/28/03 08:00
1070,2412,12/05/03 00:00,550,912,30.4395,16741.725,550.0,55.0,495.0,11/28/03 08:00
1071,2413,12/05/03 00:00,550,910,40.9395,22516.725,550.0,0.0,550.0,11/28/03 08:00
1072,2414,12/05/03 00:00,550,937,62.9895,34644.225,550.0,82.0,468.0,11/28/03 08:00
1073,2415,12/05/03 00:00,3,463,47.523,142.569,3.0,0.0,3.0,11/28/03 08:00
1073,2416,12/05/03 00:00,3,464,45.423,136.269,3.0,0.0,3.0,11/28/03 08:00
1073,2417,12/05/03 00:00,3,465,49.6965,149.0895,3.0,0.0,3.0,11/28/03 08:00
1074,2418,12/05/03 00:00,3,462,47.6805,143.0415,3.0,3.0,0.0,11/28/03 08:00
1075,2419,12/05/03 00:00,550,510,23.4045,12872.475,550.0,0.0,550.0,11/28/03 08:00
1075,2420,12/05/03 00:00,550,511,27.867,15326.85,523.0,0.0,523.0,11/28/03 08:00
1076,2421,12/05/03 00:00,550,527,6.7515,3713.325,468.0,0.0,468.0,11/28/03 08:00
1077,2422,12/05/03 00:00,550,938,31.4895,17319.225,550.0,0.0,550.0,11/28/03 08:00
1077,2423,12/05/03 00:00,550,939,48.2895,26559.225,550.0,0.0,550.0,11/28/03 08:00
1077,2424,12/05/03 00:00,550,509,36.2775,19952.625,550.0,0.0,550.0,11/28/03 08:00
1078,2425,12/05/03 00:00,60,492,50.7465,3044.79,60.0,0.0,60.0,11/28/03 08:00
1078,2426,12/05/03 00:00,60,493,58.2645,3495.87,60.0,0.0,60.0,11/28/03 08:00
1078,2427,12/05/03 00:00,60,494,50.7465,3044.79,60.0,0.0,60.0,11/28/03 08:00
1078,2428,12/05/03 00:00,60,495,62.9265,3775.59,60.0,0.0,60.0,11/28/03 08:00
1078,2429,12/05/03 00:00,60,496,49.6545,2979.27,60.0,0.0,60.0,11/28/03 08:00
1079,2430,12/05/03 00:00,550,523,10.3845,5711.475,550.0,0.0,550.0,11/28/03 08:00
1080,2431,12/05/03 00:00,3,422,47.6805,143.0415,3.0,0.0,3.0,11/28/03 08:00
1080,2432,12/05/03 00:00,3,423,45.5805,136.7415,3.0,0.0,3.0,11/28/03 08:00
1080,2433,12/05/03 00:00,3,424,49.854,149.562,3.0,0.0,3.0,11/28/03 08:00
1081,2434,12/06/03 00:00,550,933,43.4595,23902.725,550.0,0.0,550.0,11/29/03 08:00
1081,2435,12/06/03 00:00,550,934,37.6215,20691.825,550.0,0.0,550.0,11/29/03 08:00
1081,2436,12/06/03 00:00,550,922,6.531,3592.05,550.0,27.0,523.0,11/29/03 08:00
1081,2437,12/06/03 00:00,550,923,6.1845,3401.475,550.0,0.0,550.0,11/29/03 08:00
1082,2438,12/06/03 00:00,550,317,29.5785,16268.175,550.0,82.0,468.0,11/29/03 08:00
1082,2439,12/06/03 00:00,550,318,36.099,19854.45,550.0,0.0,550.0,11/29/03 08:00
1083,2440,12/06/03 00:00,550,928,32.2455,17735.025,550.0,0.0,550.0,11/29/03 08:00
1083,2441,12/06/03 00:00,550,929,36.561,20108.55,550.0,0.0,550.0,11/29/03 08:00
1084,2442,12/06/03 00:00,550,319,46.4205,25531.275,550.0,0.0,550.0,11/29/03 08:00
1085,2443,12/15/03 00:00,3,366,41.223,123.669,3.0,0.0,3.0,12/08/03 08:00
1085,2444,12/15/03 00:00,3,367,45.4965,136.4895,3.0,0.0,3.0,12/08/03 08:00
1085,2445,12/15/03 00:00,3,368,41.223,123.669,3.0,0.0,3.0,12/08/03 08:00
1085,2446,12/15/03 00:00,3,369,39.123,117.369,3.0,0.0,3.0,12/08/03 08:00
1085,2447,12/15/03 00:00,3,370,43.3965,130.1895,3.0,0.0,3.0,12/08/03 08:00
1085,2448,12/15/03 00:00,3,371,39.123,117.369,3.0,0.0,3.0,12/08/03 08:00
1085,2449,12/15/03 00:00,3,372,37.023,111.069,3.0,0.0,3.0,12/08/03 08:00
1085,2450,12/15/03 00:00,3,373,41.2965,123.8895,3.0,0.0,3.0,12/08/03 08:00
1085,2451,12/15/03 00:00,3,374,37.023,111.069,3.0,0.0,3.0,12/08/03 08:00
1086,2452,12/15/03 00:00,3,2,41.916,125.748,3.0,0.0,3.0,12/08/03 08:00
1087,2453,12/15/03 00:00,3,1,50.2635,150.7905,3.0,0.0,3.0,12/08/03 08:00
1088,2454,12/15/03 00:00,3,361,49.854,149.562,3.0,0.0,3.0,12/08/03 08:00
1088,2455,12/15/03 00:00,3,362,45.5805,136.7415,3.0,0.0,3.0,12/08/03 08:00
1088,2456,12/15/03 00:00,3,363,43.4805,130.4415,3.0,0.0,3.0,12/08/03 08:00
1088,2457,12/15/03 00:00,3,364,47.754,143.262,3.0,0.0,3.0,12/08/03 08:00
1088,2458,12/15/03 00:00,3,365,43.4805,130.4415,3.0,0.0,3.0,12/08/03 08:00
1089,2459,12/15/03 00:00,550,530,16.086,8847.3,550.0,0.0,550.0,12/08/03 08:00
1090,2460,12/15/03 00:00,3,4,57.0255,171.0765,3.0,0.0,3.0,12/08/03 08:00
1091,2461,12/15/03 00:00,550,512,37.086,20397.3,550.0,0.0,550.0,12/08/03 08:00
1092,2462,12/15/03 00:00,550,513,26.5965,14628.075,550.0,82.0,468.0,12/08/03 08:00
1093,2463,12/22/03 00:00,550,317,27.0585,14882.175,550.0,0.0,550.0,12/15/03 08:00
1093,2464,12/22/03 00:00,550,318,33.579,18468.45,550.0,0.0,550.0,12/15/03 08:00
1093,2465,12/22/03 00:00,550,319,46.0635,25334.925,550.0,0.0,550.0,12/15/03 08:00
1094,2466,12/22/03 00:00,3,415,39.0705,117.2115,3.0,0.0,3.0,12/15/03 08:00
1094,2467,12/22/03 00:00,3,416,36.9705,110.9115,3.0,0.0,3.0,12/15/03 08:00
1095,2468,12/22/03 00:00,3,433,43.3965,130.1895,3.0,0.0,3.0,12/15/03 08:00
1095,2469,12/22/03 00:00,3,434,39.123,117.369,3.0,0.0,3.0,12/15/03 08:00
1095,2470,12/22/03 00:00,3,435,37.023,111.069,3.0,0.0,3.0,12/15/03 08:00
1095,2471,12/22/03 00:00,3,436,41.2965,123.8895,3.0,0.0,3.0,12/15/03 08:00
1095,2472,12/22/03 00:00,3,437,37.023,111.069,3.0,0.0,3.0,12/15/03 08:00
1096,2473,12/22/03 00:00,60,322,25.4205,1525.23,51.0,0.0,51.0,12/15/03 08:00
1097,2474,12/22/03 00:00,3,452,47.754,143.262,3.0,0.0,3.0,12/15/03 08:00
1097,2475,12/22/03 00:00,3,453,43.4805,130.4415,3.0,0.0,3.0,12/15/03 08:00
1097,2476,12/22/03 00:00,3,454,41.3805,124.1415,3.0,0.0,3.0,12/15/03 08:00
1097,2477,12/22/03 00:00,3,455,45.654,136.962,3.0,0.0,3.0,12/15/03 08:00
1097,2478,12/22/03 00:00,3,456,41.3805,124.1415,3.0,0.0,3.0,12/15/03 08:00
1097,2479,12/22/03 00:00,3,457,39.2805,117.8415,3.0,0.0,3.0,12/15/03 08:00
1098,2480,12/22/03 00:00,550,941,62.9895,34644.225,550.0,0.0,550.0,12/15/03 08:00
