WeekStart,WorkCenterID,SiteID,DirectHours,OvertimeHours,UnitsProduced
2025-08-25,WC-005,SITE-02,508.2,32.3,6432
2025-09-01,WC-005,SITE-02,491.2,30.5,4718
2025-09-08,WC-005,SITE-02,490.9,29.9,5380
2025-09-15,WC-005,SITE-02,456.1,44.5,5228
2025-09-22,WC-005,SITE-02,501.7,58.2,6800
2025-09-29,WC-005,SITE-02,474.5,31.9,2933
2025-10-06,WC-005,SITE-02,499.4,57.6,6006
2025-10-13,WC-005,SITE-02,432.1,33.8,3042
2025-10-20,WC-005,SITE-02,485.8,26.2,6767
2025-10-27,WC-005,SITE-02,494.3,13.9,5825
2025-11-03,WC-005,SITE-02,508.5,43.7,3900
2025-11-10,WC-005,SITE-02,441.5,35.8,5954
2025-11-17,WC-005,SITE-02,486.1,43.8,4830
2025-11-24,WC-005,SITE-02,478.4,10.0,3786
2025-12-01,WC-005,SITE-02,472.8,22.8,3299
2025-12-08,WC-005,SITE-02,431.9,37.0,5221
2025-12-15,WC-005,SITE-02,463.6,26.2,3611
2025-12-22,WC-005,SITE-02,485.4,47.5,6347
2025-12-29,WC-005,SITE-02,471.5,21.0,6038
2026-01-05,WC-005,SITE-02,460.4,49.3,4941
2026-01-12,WC-005,SITE-02,486.0,29.5,3924
2026-01-19,WC-005,SITE-02,439.9,18.3,4500
2026-01-26,WC-005,SITE-02,499.9,22.1,5127
2026-02-02,WC-005,SITE-02,425.0,36.7,5237
2026-02-09,WC-005,SITE-02,435.0,25.7,2678
2026-02-16,WC-005,SITE-02,431.0,34.3,2941
2026-02-23,WC-005,SITE-02,434.8,13.0,4350
2026-03-02,WC-005,SITE-02,476.6,27.6,3242
2026-03-09,WC-005,SITE-02,496.4,21.3,6931
2026-03-16,WC-005,SITE-02,485.9,22.1,3259
2026-03-23,WC-005,SITE-02,495.6,34.3,3268
2026-03-30,WC-005,SITE-02,470.9,18.1,5949
2026-04-06,WC-005,SITE-02,511.7,56.6,3311
2026-04-13,WC-005,SITE-02,500.5,33.8,4025
2026-04-20,WC-005,SITE-02,504.4,22.4,6466
2026-04-27,WC-005,SITE-02,517.0,49.6,3399
2026-05-04,WC-005,SITE-02,494.4,20.6,5202
2026-05-11,WC-005,SITE-02,507.4,43.4,4379
2026-05-18,WC-005,SITE-02,473.1,12.1,3186
2026-05-25,WC-005,SITE-02,424.5,44.2,5240
2026-06-01,WC-005,SITE-02,423.7,16.6,4990
2026-06-08,WC-005,SITE-02,481.8,27.7,6283
2026-06-15,WC-005,SITE-02,462.7,28.3,3999
2026-06-22,WC-005,SITE-02,514.6,27.3,4344
2026-06-29,WC-005,SITE-02,446.0,41.5,5260
2026-07-06,WC-005,SITE-02,462.0,41.8,3535
2024-07-08,WC-006,SITE-02,544.0,38.8,6078
2024-07-15,WC-006,SITE-02,618.6,23.0,6570
2024-07-22,WC-006,SITE-02,585.9,49.5,6133
2024-07-29,WC-006,SITE-02,556.9,43.3,5166
2024-08-05,WC-006,SITE-02,555.9,36.3,3943
2024-08-12,WC-006,SITE-02,585.3,36.0,6163
2024-08-19,WC-006,SITE-02,572.9,16.4,7929
2024-08-26,WC-006,SITE-02,531.4,39.8,4107
2024-09-02,WC-006,SITE-02,602.0,60.1,5592
2024-09-09,WC-006,SITE-02,621.9,40.0,8170
2024-09-16,WC-006,SITE-02,568.8,16.7,5285
2024-09-23,WC-006,SITE-02,588.5,66.2,4756
2024-09-30,WC-006,SITE-02,585.0,16.1,6954
2024-10-07,WC-006,SITE-02,582.7,26.7,6745
2024-10-14,WC-006,SITE-02,571.5,42.3,4892
2024-10-21,WC-006,SITE-02,550.6,31.0,5598
2024-10-28,WC-006,SITE-02,531.0,55.7,4542
2024-11-04,WC-006,SITE-02,576.5,35.0,6684
2024-11-11,WC-006,SITE-02,526.4,53.6,3194
2024-11-18,WC-006,SITE-02,605.9,17.5,3670
2024-11-25,WC-006,SITE-02,532.2,57.6,7049
2024-12-02,WC-006,SITE-02,603.5,30.2,7226
2024-12-09,WC-006,SITE-02,606.7,52.0,4424
2024-12-16,WC-006,SITE-02,609.8,38.4,4763
2024-12-23,WC-006,SITE-02,520.3,52.6,7230
2024-12-30,WC-006,SITE-02,524.3,56.8,5316
2025-01-06,WC-006,SITE-02,525.6,59.3,5907
2025-01-13,WC-006,SITE-02,584.4,66.2,7387
2025-01-20,WC-006,SITE-02,598.3,45.1,4912
2025-01-27,WC-006,SITE-02,592.1,12.8,3865
2025-02-03,WC-006,SITE-02,542.8,19.9,5232
2025-02-10,WC-006,SITE-02,532.1,42.3,6189
2025-02-17,WC-006,SITE-02,534.6,44.7,5461
2025-02-24,WC-006,SITE-02,535.8,42.0,5152
2025-03-03,WC-006,SITE-02,588.1,51.4,5435
2025-03-10,WC-006,SITE-02,590.7,58.4,5800
2025-03-17,WC-006,SITE-02,583.8,15.5,7041
2025-03-24,WC-006,SITE-02,586.6,49.1,6536
2025-03-31,WC-006,SITE-02,539.6,28.1,7304
2025-04-07,WC-006,SITE-02,621.1,45.5,5079
2025-04-14,WC-006,SITE-02,586.9,65.7,4832
2025-04-21,WC-006,SITE-02,623.3,21.6,8179
2025-04-28,WC-006,SITE-02,592.2,23.7,4742
2025-05-05,WC-006,SITE-02,571.8,44.2,4784
2025-05-12,WC-006,SITE-02,521.5,37.5,5054
2025-05-19,WC-006,SITE-02,539.6,28.3,6265
2025-05-26,WC-006,SITE-02,596.1,36.6,7518
2025-06-02,WC-006,SITE-02,600.6,41.1,7017
2025-06-09,WC-006,SITE-02,552.9,28.3,4665
2025-06-16,WC-006,SITE-02,572.5,61.5,7242
2025-06-23,WC-006,SITE-02,610.3,42.0,6565
2025-06-30,WC-006,SITE-02,567.3,58.1,7807
2025-07-07,WC-006,SITE-02,518.5,16.0,6395
2025-07-14,WC-006,SITE-02,591.0,32.5,4094
2025-07-21,WC-006,SITE-02,519.1,14.5,6861
2025-07-28,WC-006,SITE-02,530.5,52.9,5854
2025-08-04,WC-006,SITE-02,517.2,20.4,4265
2025-08-11,WC-006,SITE-02,562.1,49.2,3467
2025-08-18,WC-006,SITE-02,517.4,41.4,6575
2025-08-25,WC-006,SITE-02,569.5,14.7,7616
2025-09-01,WC-006,SITE-02,544.1,64.6,4418
2025-09-08,WC-006,SITE-02,623.5,20.5,5796
2025-09-15,WC-006,SITE-02,537.0,60.0,6988
2025-09-22,WC-006,SITE-02,576.7,18.1,6123
2025-09-29,WC-006,SITE-02,546.3,22.6,7488
2025-10-06,WC-006,SITE-02,572.0,25.4,6473
2025-10-13,WC-006,SITE-02,557.3,35.0,4610
2025-10-20,WC-006,SITE-02,538.4,36.9,5522
2025-10-27,WC-006,SITE-02,539.4,62.5,5132
2025-11-03,WC-006,SITE-02,597.2,42.4,3895
2025-11-10,WC-006,SITE-02,547.1,31.9,3764
2025-11-17,WC-006,SITE-02,607.2,17.4,6568
2025-11-24,WC-006,SITE-02,542.9,22.4,3500
2025-12-01,WC-006,SITE-02,600.2,51.8,5766
2025-12-08,WC-006,SITE-02,600.0,37.3,5682
2025-12-15,WC-006,SITE-02,573.0,49.6,7227
2025-12-22,WC-006,SITE-02,616.5,42.2,8054
2025-12-29,WC-006,SITE-02,512.3,50.9,6088
2026-01-05,WC-006,SITE-02,572.9,14.7,7870
2026-01-12,WC-006,SITE-02,559.3,66.0,5256
2026-01-19,WC-006,SITE-02,538.0,62.2,6966
2026-01-26,WC-006,SITE-02,525.8,55.5,7102
2026-02-02,WC-006,SITE-02,616.4,44.7,3703
2026-02-09,WC-006,SITE-02,565.5,13.7,4559
2026-02-16,WC-006,SITE-02,588.2,61.3,5456
2026-02-23,WC-006,SITE-02,544.4,13.6,4257
2026-03-02,WC-006,SITE-02,617.3,61.5,8422
2026-03-09,WC-006,SITE-02,520.3,12.0,4956
2026-03-16,WC-006,SITE-02,563.3,61.3,5847
2026-03-23,WC-006,SITE-02,611.9,17.2,6739
2026-03-30,WC-006,SITE-02,537.1,21.6,5816
2026-04-06,WC-006,SITE-02,529.7,18.5,3911
2026-04-13,WC-006,SITE-02,596.8,56.7,5425
2026-04-20,WC-006,SITE-02,592.8,64.9,5487
2026-04-27,WC-006,SITE-02,613.1,52.3,5880
2026-05-04,WC-006,SITE-02,605.0,67.6,4054
2026-05-11,WC-006,SITE-02,623.9,36.0,7459
2026-05-18,WC-006,SITE-02,535.0,13.5,4842
2026-05-25,WC-006,SITE-02,544.2,65.0,6675
2026-06-01,WC-006,SITE-02,576.7,54.4,4621
2026-06-08,WC-006,SITE-02,579.7,33.1,5538
2026-06-15,WC-006,SITE-02,584.4,16.6,4205
2026-06-22,WC-006,SITE-02,591.1,59.4,5235
2026-06-29,WC-006,SITE-02,572.2,23.2,4009
2026-07-06,WC-006,SITE-02,564.6,60.7,6535
2024-07-08,WC-007,SITE-03,489.0,49.6,3491
2024-07-15,WC-007,SITE-03,418.1,39.7,4322
2024-07-22,WC-007,SITE-03,441.4,38.2,4498
2024-07-29,WC-007,SITE-03,491.2,45.1,6468
2024-08-05,WC-007,SITE-03,407.3,10.0,3984
2024-08-12,WC-007,SITE-03,465.1,48.4,6179
2024-08-19,WC-007,SITE-03,436.4,41.8,3354
2024-08-26,WC-007,SITE-03,409.9,17.0,5167
2024-09-02,WC-007,SITE-03,445.3,52.4,6001
2024-09-09,WC-007,SITE-03,453.4,13.8,4975
2024-09-16,WC-007,SITE-03,409.6,42.5,3793
2024-09-23,WC-007,SITE-03,436.4,23.8,4479
2024-09-30,WC-007,SITE-03,426.7,9.3,4985
2024-10-07,WC-007,SITE-03,432.4,40.3,5927
2024-10-14,WC-007,SITE-03,472.8,42.7,5027
2024-10-21,WC-007,SITE-03,474.7,37.0,4723
2024-10-28,WC-007,SITE-03,453.8,50.7,4493
2024-11-04,WC-007,SITE-03,433.6,27.6,5590
2024-11-11,WC-007,SITE-03,447.2,23.6,4739
2024-11-18,WC-007,SITE-03,417.4,21.8,3020
2024-11-25,WC-007,SITE-03,489.4,35.3,4837
2024-12-02,WC-007,SITE-03,415.5,42.1,3725
2024-12-09,WC-007,SITE-03,444.0,11.2,5617
2024-12-16,WC-007,SITE-03,427.2,28.2,4663
2024-12-23,WC-007,SITE-03,410.7,47.8,3998
2024-12-30,WC-007,SITE-03,446.0,32.6,5488
2025-01-06,WC-007,SITE-03,438.6,27.2,5396
2025-01-13,WC-007,SITE-03,428.3,14.3,4218
2025-01-20,WC-007,SITE-03,442.2,50.5,5959
2025-01-27,WC-007,SITE-03,445.0,21.5,5478
2025-02-03,WC-007,SITE-03,411.5,24.0,5362
2025-02-10,WC-007,SITE-03,473.2,47.8,3285
2025-02-17,WC-007,SITE-03,495.6,35.2,4834
2025-02-24,WC-007,SITE-03,443.7,13.6,6081
2025-03-03,WC-007,SITE-03,424.4,47.5,4371
2025-03-10,WC-007,SITE-03,415.7,44.7,5391
2025-03-17,WC-007,SITE-03,472.1,19.6,3268
2025-03-24,WC-007,SITE-03,438.9,22.4,4825
2025-03-31,WC-007,SITE-03,495.7,24.6,5260
2025-04-07,WC-007,SITE-03,476.8,50.7,6018
2025-04-14,WC-007,SITE-03,443.9,13.0,5627
2025-04-21,WC-007,SITE-03,488.3,55.4,3112
2025-04-28,WC-007,SITE-03,410.7,8.4,3611
2025-05-05,WC-007,SITE-03,457.1,14.0,4827
2025-05-12,WC-007,SITE-03,461.8,34.8,3404
2025-05-19,WC-007,SITE-03,426.5,12.7,3608
2025-05-26,WC-007,SITE-03,445.0,42.9,4426
2025-06-02,WC-007,SITE-03,467.9,32.9,5525
2025-06-09,WC-007,SITE-03,478.8,40.4,6119
2025-06-16,WC-007,SITE-03,417.4,22.0,5316
2025-06-23,WC-007,SITE-03,419.6,36.7,3768
2025-06-30,WC-007,SITE-03,481.4,21.0,4901
2025-07-07,WC-007,SITE-03,474.2,29.3,6150
2025-07-14,WC-007,SITE-03,488.3,48.3,4829
2025-07-21,WC-007,SITE-03,418.1,36.6,3817
2025-07-28,WC-007,SITE-03,457.4,40.3,3863
2025-08-04,WC-007,SITE-03,485.5,41.5,3252
2025-08-11,WC-007,SITE-03,457.2,47.6,3084
2025-08-18,WC-007,SITE-03,432.2,37.4,2728
2025-08-25,WC-007,SITE-03,434.0,10.7,5911
2025-09-01,WC-007,SITE-03,445.6,49.6,5300
2025-09-08,WC-007,SITE-03,463.2,36.1,6098
2025-09-15,WC-007,SITE-03,460.7,25.2,3667
2025-09-22,WC-007,SITE-03,434.6,30.9,4489
2025-09-29,WC-007,SITE-03,464.4,12.3,3446
2025-10-06,WC-007,SITE-03,493.1,20.8,4375
2025-10-13,WC-007,SITE-03,484.2,36.3,3044
2025-10-20,WC-007,SITE-03,406.1,25.0,2676
2025-10-27,WC-007,SITE-03,487.2,48.7,5189
2025-11-03,WC-007,SITE-03,483.7,46.6,6026
2025-11-10,WC-007,SITE-03,438.1,17.8,4794
2025-11-17,WC-007,SITE-03,437.5,13.4,5671
2025-11-24,WC-007,SITE-03,444.1,21.1,5238
2025-12-01,WC-007,SITE-03,470.5,22.4,5987
2025-12-08,WC-007,SITE-03,467.5,53.2,4593
2025-12-15,WC-007,SITE-03,432.8,43.6,2792
2025-12-22,WC-007,SITE-03,493.7,15.0,3434
2025-12-29,WC-007,SITE-03,425.8,31.3,5404
2026-01-05,WC-007,SITE-03,414.7,21.7,4009
2026-01-12,WC-007,SITE-03,443.5,26.9,4315
2026-01-19,WC-007,SITE-03,423.5,30.5,5568
2026-01-26,WC-007,SITE-03,438.3,13.8,4114
2026-02-02,WC-007,SITE-03,442.4,21.4,5121
2026-02-09,WC-007,SITE-03,433.6,26.7,4734
2026-02-16,WC-007,SITE-03,452.2,54.0,4869
2026-02-23,WC-007,SITE-03,479.0,22.6,3505
2026-03-02,WC-007,SITE-03,452.1,50.2,3328
2026-03-09,WC-007,SITE-03,486.4,26.7,6052
2026-03-16,WC-007,SITE-03,422.5,35.2,5665
2026-03-23,WC-007,SITE-03,457.4,25.1,6273
2026-03-30,WC-007,SITE-03,415.0,46.7,3031
2026-04-06,WC-007,SITE-03,435.3,12.4,5388
2026-04-13,WC-007,SITE-03,489.5,29.2,6057
2026-04-20,WC-007,SITE-03,463.5,39.1,3501
2026-04-27,WC-007,SITE-03,443.1,25.1,5038
2026-05-04,WC-007,SITE-03,406.2,27.7,4240
2026-05-11,WC-007,SITE-03,465.7,28.7,5055
2026-05-18,WC-007,SITE-03,484.8,40.3,3477
2026-05-25,WC-007,SITE-03,438.9,32.8,3680
2026-06-01,WC-007,SITE-03,441.3,14.9,2895
2026-06-08,WC-007,SITE-03,492.8,55.2,5712
2026-06-15,WC-007,SITE-03,444.8,49.1,5952
2026-06-22,WC-007,SITE-03,496.1,55.9,4632
2026-06-29,WC-007,SITE-03,424.5,25.5,2798
2026-07-06,WC-007,SITE-03,442.9,47.5,2936
2024-07-08,WC-008,SITE-03,633.4,62.3,5303
2024-07-15,WC-008,SITE-03,656.2,29.0,6711
2024-07-22,WC-008,SITE-03,600.3,58.1,5090
2024-07-29,WC-008,SITE-03,649.4,52.5,7335
2024-08-05,WC-008,SITE-03,600.4,66.4,7242
2024-08-12,WC-008,SITE-03,588.8,40.3,6983
2024-08-19,WC-008,SITE-03,590.4,19.1,7264
2024-08-26,WC-008,SITE-03,590.3,45.3,6978
2024-09-02,WC-008,SITE-03,607.1,28.5,4760
2024-09-09,WC-008,SITE-03,585.7,54.6,4026
2024-09-16,WC-008,SITE-03,581.3,57.7,7518
2024-09-23,WC-008,SITE-03,596.2,54.6,3748
2024-09-30,WC-008,SITE-03,616.4,17.0,7040
2024-10-07,WC-008,SITE-03,600.1,38.9,4081
2024-10-14,WC-008,SITE-03,588.1,26.7,4813
2024-10-21,WC-008,SITE-03,566.8,39.7,7383
2024-10-28,WC-008,SITE-03,607.8,61.1,8049
2024-11-04,WC-008,SITE-03,638.0,72.9,4701
2024-11-11,WC-008,SITE-03,545.3,27.8,4567
2024-11-18,WC-008,SITE-03,563.9,37.6,4627
2024-11-25,WC-008,SITE-03,567.3,49.0,3712
2024-12-02,WC-008,SITE-03,576.4,42.9,4018
2024-12-09,WC-008,SITE-03,602.1,13.7,3802
2024-12-16,WC-008,SITE-03,621.1,67.0,5032
2024-12-23,WC-008,SITE-03,655.1,65.6,8293
2024-12-30,WC-008,SITE-03,566.3,49.5,6547
2025-01-06,WC-008,SITE-03,558.4,47.7,3475
2025-01-13,WC-008,SITE-03,614.8,60.5,8005
2025-01-20,WC-008,SITE-03,613.5,31.9,6772
2025-01-27,WC-008,SITE-03,653.5,34.3,4997
2025-02-03,WC-008,SITE-03,550.3,32.1,5522
2025-02-10,WC-008,SITE-03,586.0,26.0,3798
2025-02-17,WC-008,SITE-03,575.5,25.7,7932
2025-02-24,WC-008,SITE-03,608.7,45.8,6139
2025-03-03,WC-008,SITE-03,603.8,64.8,7489
2025-03-10,WC-008,SITE-03,545.1,28.6,5773
2025-03-17,WC-008,SITE-03,609.3,26.5,6740
2025-03-24,WC-008,SITE-03,588.7,27.3,7781
2025-03-31,WC-008,SITE-03,602.7,27.6,5446
2025-04-07,WC-008,SITE-03,570.7,24.7,7076
2025-04-14,WC-008,SITE-03,571.7,19.4,6072
2025-04-21,WC-008,SITE-03,600.9,48.1,7954
2025-04-28,WC-008,SITE-03,572.4,64.5,4116
2025-05-05,WC-008,SITE-03,601.8,28.0,7176
2025-05-12,WC-008,SITE-03,631.6,58.5,5667
2025-05-19,WC-008,SITE-03,633.3,72.7,6703
2025-05-26,WC-008,SITE-03,554.8,17.7,6648
2025-06-02,WC-008,SITE-03,549.7,39.2,6543
2025-06-09,WC-008,SITE-03,664.9,58.4,8785
2025-06-16,WC-008,SITE-03,597.3,57.7,7226
2025-06-23,WC-008,SITE-03,561.7,58.7,5143
2025-06-30,WC-008,SITE-03,548.3,42.7,7613
2025-07-07,WC-008,SITE-03,633.1,65.0,7439
2025-07-14,WC-008,SITE-03,649.8,49.1,5547
2025-07-21,WC-008,SITE-03,607.9,27.3,8405
2025-07-28,WC-008,SITE-03,634.4,21.7,5446
2025-08-04,WC-008,SITE-03,595.2,26.7,6173
2025-08-11,WC-008,SITE-03,568.1,43.0,3691
2025-08-18,WC-008,SITE-03,563.1,52.5,4931
2025-08-25,WC-008,SITE-03,593.6,48.5,5728
2025-09-01,WC-008,SITE-03,596.8,51.3,7372
2025-09-08,WC-008,SITE-03,589.0,58.5,7208
2025-09-15,WC-008,SITE-03,574.9,12.4,3513
2025-09-22,WC-008,SITE-03,554.8,21.5,4459
2025-09-29,WC-008,SITE-03,566.2,50.5,7643
2025-10-06,WC-008,SITE-03,616.5,69.5,6647
2025-10-13,WC-008,SITE-03,641.9,28.3,7001
2025-10-20,WC-008,SITE-03,548.4,24.7,4868
2025-10-27,WC-008,SITE-03,590.7,32.5,4984
2025-11-03,WC-008,SITE-03,567.0,61.3,7271
2025-11-10,WC-008,SITE-03,650.6,13.3,4245
2025-11-17,WC-008,SITE-03,633.9,15.6,6084
2025-11-24,WC-008,SITE-03,650.8,20.8,5185
2025-12-01,WC-008,SITE-03,656.5,41.3,4144
2025-12-08,WC-008,SITE-03,639.6,28.3,4597
2025-12-15,WC-008,SITE-03,614.5,70.1,4538
2025-12-22,WC-008,SITE-03,636.9,57.0,5852
2025-12-29,WC-008,SITE-03,660.2,60.4,4948
2026-01-05,WC-008,SITE-03,601.6,25.0,3706
2026-01-12,WC-008,SITE-03,559.6,33.0,7144
2026-01-19,WC-008,SITE-03,576.2,54.2,4998
2026-01-26,WC-008,SITE-03,637.5,45.5,5870
2026-02-02,WC-008,SITE-03,565.3,49.2,5262
2026-02-09,WC-008,SITE-03,657.6,77.5,7941
2026-02-16,WC-008,SITE-03,602.1,30.7,6232
2026-02-23,WC-008,SITE-03,608.4,42.1,7198
2026-03-02,WC-008,SITE-03,602.6,57.1,7615
2026-03-09,WC-008,SITE-03,583.6,29.2,3999
2026-03-16,WC-008,SITE-03,545.1,37.1,7457
2026-03-23,WC-008,SITE-03,617.8,42.4,5790
2026-03-30,WC-008,SITE-03,647.3,65.5,8099
2026-04-06,WC-008,SITE-03,659.8,78.5,5538
2026-04-13,WC-008,SITE-03,641.8,67.7,6343
2026-04-20,WC-008,SITE-03,639.1,30.5,5797
2026-04-27,WC-008,SITE-03,544.8,53.6,4860
2026-05-04,WC-008,SITE-03,577.8,40.0,4510
2026-05-11,WC-008,SITE-03,646.7,50.5,4719
2026-05-18,WC-008,SITE-03,603.9,32.1,6076
2026-05-25,WC-008,SITE-03,585.6,21.2,4345
2026-06-01,WC-008,SITE-03,571.4,27.9,7265
2026-06-08,WC-008,SITE-03,642.0,40.6,8594
2026-06-15,WC-008,SITE-03,575.8,52.9,6553
2026-06-22,WC-008,SITE-03,561.0,44.2,3592
2026-06-29,WC-008,SITE-03,609.9,16.8,6025
2026-07-06,WC-008,SITE-03,632.1,25.6,4826
2024-07-08,WC-009,SITE-03,321.8,34.3,3692
2024-07-15,WC-009,SITE-03,355.6,8.5,3132
2024-07-22,WC-009,SITE-03,326.9,21.2,4334
2024-07-29,WC-009,SITE-03,321.0,28.5,3693
2024-08-05,WC-009,SITE-03,350.5,39.7,4759
2024-08-12,WC-009,SITE-03,311.9,29.1,2540
2024-08-19,WC-009,SITE-03,340.6,40.9,2174
2024-08-26,WC-009,SITE-03,346.8,32.0,4026
2024-09-02,WC-009,SITE-03,331.5,11.2,3105
2024-09-09,WC-009,SITE-03,340.2,19.9,2179
2024-09-16,WC-009,SITE-03,292.3,29.4,3648
2024-09-23,WC-009,SITE-03,347.2,16.4,4665
2024-09-30,WC-009,SITE-03,295.4,33.4,3105
2024-10-07,WC-009,SITE-03,347.8,20.8,4239
2024-10-14,WC-009,SITE-03,353.9,39.4,2645
2024-10-21,WC-009,SITE-03,327.8,38.4,4125
2024-10-28,WC-009,SITE-03,316.9,27.9,3980
2024-11-04,WC-009,SITE-03,336.0,25.0,2719
2024-11-11,WC-009,SITE-03,356.6,14.1,2954
2024-11-18,WC-009,SITE-03,304.6,21.6,4066
2024-11-25,WC-009,SITE-03,293.8,29.5,4083
2024-12-02,WC-009,SITE-03,321.9,31.9,3547
2024-12-09,WC-009,SITE-03,300.6,32.5,3843
2024-12-16,WC-009,SITE-03,338.0,30.2,2122
2024-12-23,WC-009,SITE-03,332.3,34.9,4357
2024-12-30,WC-009,SITE-03,345.1,7.1,4830
2025-01-06,WC-009,SITE-03,349.2,31.7,3705
2025-01-13,WC-009,SITE-03,313.9,11.7,2785
2025-01-20,WC-009,SITE-03,334.1,29.7,3458
2025-01-27,WC-009,SITE-03,322.6,8.9,3483
2025-02-03,WC-009,SITE-03,292.9,25.5,2346
2025-02-10,WC-009,SITE-03,356.6,25.8,4923
2025-02-17,WC-009,SITE-03,324.8,22.7,2528
2025-02-24,WC-009,SITE-03,305.7,31.4,3938
2025-03-03,WC-009,SITE-03,338.7,33.2,4457
2025-03-10,WC-009,SITE-03,309.8,19.8,3692
2025-03-17,WC-009,SITE-03,310.6,18.3,3148
2025-03-24,WC-009,SITE-03,330.1,38.9,2269
2025-03-31,WC-009,SITE-03,308.5,26.2,1861
2025-04-07,WC-009,SITE-03,347.3,20.6,4081
2025-04-14,WC-009,SITE-03,310.1,8.2,3907
2025-04-21,WC-009,SITE-03,347.9,20.2,3618
2025-04-28,WC-009,SITE-03,307.7,30.7,3595
2025-05-05,WC-009,SITE-03,313.8,7.0,1916
2025-05-12,WC-009,SITE-03,308.9,6.3,3988
2025-05-19,WC-009,SITE-03,320.3,17.5,2534
2025-05-26,WC-009,SITE-03,293.1,16.9,3830
2025-06-02,WC-009,SITE-03,325.6,22.0,4460
2025-06-09,WC-009,SITE-03,336.7,33.0,4514
2025-06-16,WC-009,SITE-03,301.2,23.7,3936
2025-06-23,WC-009,SITE-03,321.1,23.5,3889
2025-06-30,WC-009,SITE-03,295.7,22.3,3942
2025-07-07,WC-009,SITE-03,316.4,30.3,4106
2025-07-14,WC-009,SITE-03,299.2,27.8,2873
2025-07-21,WC-009,SITE-03,315.6,21.4,4287
2025-07-28,WC-009,SITE-03,331.9,18.2,3850
2025-08-04,WC-009,SITE-03,348.5,10.4,3688
2025-08-11,WC-009,SITE-03,334.7,33.6,2682
2025-08-18,WC-009,SITE-03,308.5,12.2,2776
2025-08-25,WC-009,SITE-03,316.9,29.3,3483
2025-09-01,WC-009,SITE-03,301.4,17.4,2333
2025-09-08,WC-009,SITE-03,328.6,35.7,4075
2025-09-15,WC-009,SITE-03,311.7,16.1,3377
2025-09-22,WC-009,SITE-03,352.2,16.8,2187
2025-09-29,WC-009,SITE-03,349.8,30.1,4243
2025-10-06,WC-009,SITE-03,295.5,14.2,2762
2025-10-13,WC-009,SITE-03,325.0,22.1,4096
2025-10-20,WC-009,SITE-03,325.7,30.7,4507
2025-10-27,WC-009,SITE-03,351.7,12.1,2584
2025-11-03,WC-009,SITE-03,300.6,28.1,2407
2025-11-10,WC-009,SITE-03,304.8,27.3,3762
2025-11-17,WC-009,SITE-03,305.2,30.0,2573
2025-11-24,WC-009,SITE-03,323.4,12.5,2756
2025-12-01,WC-009,SITE-03,322.4,9.5,4017
2025-12-08,WC-009,SITE-03,346.7,36.4,3251
2025-12-15,WC-009,SITE-03,331.3,6.7,3931
2025-12-22,WC-009,SITE-03,351.7,23.1,2894
2025-12-29,WC-009,SITE-03,341.6,30.6,2677
2026-01-05,WC-009,SITE-03,297.3,30.8,2305
2026-01-12,WC-009,SITE-03,319.5,29.2,4313
2026-01-19,WC-009,SITE-03,305.8,13.0,3844
2026-01-26,WC-009,SITE-03,349.0,22.7,4562
2026-02-02,WC-009,SITE-03,302.6,25.1,2802
2026-02-09,WC-009,SITE-03,349.3,31.1,4488
2026-02-16,WC-009,SITE-03,320.2,29.4,3439
2026-02-23,WC-009,SITE-03,345.1,33.9,2082
2026-03-02,WC-009,SITE-03,300.6,32.0,3846
2026-03-09,WC-009,SITE-03,345.0,11.0,2533
2026-03-16,WC-009,SITE-03,321.5,27.3,3182
2026-03-23,WC-009,SITE-03,297.5,8.4,1996
2026-03-30,WC-009,SITE-03,292.1,34.6,2307
2026-04-06,WC-009,SITE-03,350.3,23.5,4299
2026-04-13,WC-009,SITE-03,312.7,25.7,3254
2026-04-20,WC-009,SITE-03,331.3,28.7,3489
2026-04-27,WC-009,SITE-03,356.7,35.5,4262
2026-05-04,WC-009,SITE-03,353.1,28.1,4690
2026-05-11,WC-009,SITE-03,317.2,6.5,3935
2026-05-18,WC-009,SITE-03,351.7,13.4,2683
2026-05-25,WC-009,SITE-03,338.3,14.2,4653
2026-06-01,WC-009,SITE-03,335.1,20.0,4072
2026-06-08,WC-009,SITE-03,340.1,14.4,3482
2026-06-15,WC-009,SITE-03,340.0,23.3,2186
2026-06-22,WC-009,SITE-03,304.6,18.2,1839
2026-06-29,WC-009,SITE-03,322.2,26.0,3850
2026-07-06,WC-009,SITE-03,294.7,9.4,1971
2024-07-08,WC-010,SITE-04,577.5,17.6,6989
2024-07-15,WC-010,SITE-04,489.8,25.1,3353
2024-07-22,WC-010,SITE-04,515.2,40.5,6980
2024-07-29,WC-010,SITE-04,572.1,48.5,5040
2024-08-05,WC-010,SITE-04,523.3,17.4,4309
2024-08-12,WC-010,SITE-04,528.3,34.0,7174
2024-08-19,WC-010,SITE-04,558.1,38.5,5593
2024-08-26,WC-010,SITE-04,504.3,48.0,5680
2024-09-02,WC-010,SITE-04,583.0,46.1,5651
2024-09-09,WC-010,SITE-04,528.8,54.4,6907
2024-09-16,WC-010,SITE-04,511.6,36.7,4296
2024-09-23,WC-010,SITE-04,551.2,36.0,3992
2024-09-30,WC-010,SITE-04,503.8,16.6,6395
2024-10-07,WC-010,SITE-04,569.8,54.0,7068
2024-10-14,WC-010,SITE-04,502.4,41.2,4746
